Month,Outlet_ID,Outlet_Type,Region,Product_ID,Brand,Manufacturer,Units,Sales_Value,Transaction_Type,Territory_ID
2025-08-01,OUT00055,Independent Pharmacy,Giza,P0003,Respira,Gamma Pharma,146,11633.49,Sell-in,T029
2025-08-01,OUT00075,Independent Pharmacy,Canal,P0007,ArthroRelief,Eta Pharma,759,141830.33,Sell-in,T017
2025-08-01,OUT00114,Hospital,Canal,P0005,Infecto,Epsilon Pharma,892,94552.43,Sell-in,T013
2025-08-01,OUT00066,Clinic,Giza,P0004,PainFree,Delta Pharma,542,23277.89,Sell-in,T028
2025-08-01,OUT00070,Independent Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,701,116975.8,Sell-in,T020
2025-08-01,OUT00102,Chain Pharmacy,Cairo,P0003,Respira,Gamma Pharma,424,20767.06,Sell-in,T018
2025-08-01,OUT00051,Independent Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,312,38045.75,Sell-in,T030
2025-08-01,OUT00040,Chain Pharmacy,Alexandria,P0010,GastroEase,Kappa Pharma,158,14209.16,Sell-in,T025
2025-08-01,OUT00078,Chain Pharmacy,Delta,P0002,GlucoMax,Beta Pharma,178,7260.03,Sell-in,T003
2025-08-01,OUT00022,Chain Pharmacy,Giza,P0006,NeuroCalm,Zeta Pharma,847,124637.74,Sell-in,T007
2025-08-01,OUT00064,Clinic,Cairo,P0003,Respira,Gamma Pharma,196,14324.71,Sell-in,T024
2025-08-01,OUT00009,Chain Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,419,48105.53,Sell-in,T010
2025-08-01,OUT00026,Hospital,Upper Egypt,P0003,Respira,Gamma Pharma,224,40583.18,Sell-in,T024
2025-08-01,OUT00018,Clinic,Delta,P0003,Respira,Gamma Pharma,587,24735.78,Sell-in,T023
2025-08-01,OUT00103,Clinic,Cairo,P0002,GlucoMax,Beta Pharma,247,19589.24,Sell-in,T026
2025-08-01,OUT00052,Chain Pharmacy,Canal,P0005,Infecto,Epsilon Pharma,239,39058.33,Sell-in,T024
2025-08-01,OUT00097,Independent Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,877,105998.66,Sell-in,T028
2025-08-01,OUT00096,Independent Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,766,73640.06,Sell-in,T014
2025-08-01,OUT00019,Chain Pharmacy,Delta,P0004,PainFree,Delta Pharma,788,33507.4,Sell-in,T028
2025-08-01,OUT00024,Chain Pharmacy,Cairo,P0010,GastroEase,Kappa Pharma,167,10330.6,Sell-in,T023
2025-08-01,OUT00098,Clinic,Canal,P0008,Dermacare,Theta Pharma,56,2097.67,Sell-in,T028
2025-08-01,OUT00030,Clinic,Upper Egypt,P0008,Dermacare,Theta Pharma,418,21541.1,Sell-in,T005
2025-08-01,OUT00112,Hospital,Delta,P0001,CardioSafe,Alpha Pharma,629,66621.85,Sell-in,T002
2025-08-01,OUT00017,Clinic,Cairo,P0010,GastroEase,Kappa Pharma,434,57705.37,Sell-in,T026
2025-08-01,OUT00108,Clinic,Alexandria,P0003,Respira,Gamma Pharma,79,3258.81,Sell-in,T021
2025-08-01,OUT00008,Clinic,Canal,P0007,ArthroRelief,Eta Pharma,586,32978.87,Sell-in,T010
2025-08-01,OUT00063,Hospital,Canal,P0002,GlucoMax,Beta Pharma,452,30166.73,Sell-in,T011
2025-08-01,OUT00011,Clinic,Cairo,P0004,PainFree,Delta Pharma,862,23687.69,Sell-in,T005
2025-08-01,OUT00080,Clinic,Delta,P0004,PainFree,Delta Pharma,105,7426.06,Sell-in,T022
2025-08-01,OUT00086,Hospital,Giza,P0010,GastroEase,Kappa Pharma,70,1783.48,Sell-in,T019
2025-08-01,OUT00109,Chain Pharmacy,Giza,P0010,GastroEase,Kappa Pharma,240,38434.97,Sell-in,T023
2025-08-01,OUT00025,Chain Pharmacy,Cairo,P0008,Dermacare,Theta Pharma,337,60137.7,Sell-in,T028
2025-08-01,OUT00087,Clinic,Canal,P0005,Infecto,Epsilon Pharma,726,77149.19,Sell-in,T029
2025-08-01,OUT00004,Hospital,Delta,P0002,GlucoMax,Beta Pharma,133,13644.59,Sell-in,T009
2025-08-01,OUT00105,Hospital,Delta,P0006,NeuroCalm,Zeta Pharma,776,34993.74,Sell-in,T012
2025-08-01,OUT00116,Chain Pharmacy,Giza,P0004,PainFree,Delta Pharma,518,66476.13,Sell-in,T013
2025-08-01,OUT00050,Hospital,Cairo,P0002,GlucoMax,Beta Pharma,543,53294.43,Sell-in,T011
2025-08-01,OUT00117,Independent Pharmacy,Alexandria,P0004,PainFree,Delta Pharma,365,43075.23,Sell-in,T016
2025-08-01,OUT00007,Independent Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,341,20663.09,Sell-in,T023
2025-08-01,OUT00053,Independent Pharmacy,Cairo,P0001,CardioSafe,Alpha Pharma,638,29287.26,Sell-in,T027
2025-08-01,OUT00082,Hospital,Delta,P0002,GlucoMax,Beta Pharma,851,48749.52,Sell-in,T025
2025-08-01,OUT00090,Clinic,Canal,P0006,NeuroCalm,Zeta Pharma,861,107411.07,Sell-in,T018
2025-08-01,OUT00085,Independent Pharmacy,Giza,P0003,Respira,Gamma Pharma,243,30842.24,Sell-in,T016
2025-08-01,OUT00118,Independent Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,239,11131.44,Sell-in,T003
2025-08-01,OUT00013,Hospital,Alexandria,P0003,Respira,Gamma Pharma,218,10784.17,Sell-in,T017
2025-08-01,OUT00081,Hospital,Upper Egypt,P0005,Infecto,Epsilon Pharma,109,2744.97,Sell-in,T008
2025-08-01,OUT00056,Chain Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,326,31617.77,Sell-in,T013
2025-08-01,OUT00032,Chain Pharmacy,Giza,P0003,Respira,Gamma Pharma,397,45852.74,Sell-in,T014
2025-08-01,OUT00060,Clinic,Delta,P0002,GlucoMax,Beta Pharma,861,63793.62,Sell-in,T029
2025-08-01,OUT00076,Independent Pharmacy,Alexandria,P0007,ArthroRelief,Eta Pharma,879,68354.81,Sell-in,T028
2025-08-01,OUT00079,Clinic,Upper Egypt,P0010,GastroEase,Kappa Pharma,203,26712.54,Sell-in,T021
2025-08-01,OUT00074,Hospital,Cairo,P0004,PainFree,Delta Pharma,468,85596.82,Sell-in,T025
2025-08-01,OUT00120,Independent Pharmacy,Delta,P0001,CardioSafe,Alpha Pharma,189,21692.16,Sell-in,T025
2025-08-01,OUT00088,Chain Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,63,5468.82,Sell-in,T023
2025-08-01,OUT00113,Chain Pharmacy,Upper Egypt,P0004,PainFree,Delta Pharma,523,55496.89,Sell-in,T007
2025-08-01,OUT00041,Chain Pharmacy,Cairo,P0010,GastroEase,Kappa Pharma,190,27048.07,Sell-in,T017
2025-08-01,OUT00101,Chain Pharmacy,Alexandria,P0003,Respira,Gamma Pharma,867,97810.8,Sell-in,T026
2025-08-01,OUT00047,Clinic,Giza,P0009,LipiControl,Iota Pharma,452,17622.46,Sell-in,T021
2025-08-01,OUT00115,Chain Pharmacy,Giza,P0007,ArthroRelief,Eta Pharma,472,55550.21,Sell-in,T016
2025-08-01,OUT00069,Clinic,Cairo,P0008,Dermacare,Theta Pharma,156,19543.96,Sell-in,T021
2025-08-01,OUT00094,Hospital,Upper Egypt,P0008,Dermacare,Theta Pharma,610,82299.0,Sell-in,T010
2025-08-01,OUT00034,Clinic,Giza,P0001,CardioSafe,Alpha Pharma,155,27466.5,Sell-in,T019
2025-08-01,OUT00100,Independent Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,825,104149.8,Sell-in,T026
2025-08-01,OUT00035,Hospital,Alexandria,P0006,NeuroCalm,Zeta Pharma,731,35421.72,Sell-in,T001
2025-08-01,OUT00015,Hospital,Giza,P0006,NeuroCalm,Zeta Pharma,829,99884.66,Sell-in,T027
2025-08-01,OUT00057,Chain Pharmacy,Upper Egypt,P0001,CardioSafe,Alpha Pharma,415,10531.86,Sell-in,T014
2025-09-01,OUT00005,Independent Pharmacy,Alexandria,P0003,Respira,Gamma Pharma,202,8896.25,Sell-in,T022
2025-09-01,OUT00080,Hospital,Cairo,P0004,PainFree,Delta Pharma,118,15048.83,Sell-in,T028
2025-09-01,OUT00086,Independent Pharmacy,Upper Egypt,P0009,LipiControl,Iota Pharma,679,31021.78,Sell-in,T007
2025-09-01,OUT00033,Chain Pharmacy,Giza,P0005,Infecto,Epsilon Pharma,867,115970.67,Sell-in,T014
2025-09-01,OUT00016,Independent Pharmacy,Alexandria,P0010,GastroEase,Kappa Pharma,821,89336.25,Sell-in,T020
2025-09-01,OUT00043,Hospital,Upper Egypt,P0003,Respira,Gamma Pharma,688,86645.61,Sell-in,T017
2025-09-01,OUT00110,Hospital,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,600,103343.33,Sell-in,T020
2025-09-01,OUT00002,Hospital,Alexandria,P0006,NeuroCalm,Zeta Pharma,508,48056.26,Sell-in,T013
2025-09-01,OUT00051,Independent Pharmacy,Alexandria,P0007,ArthroRelief,Eta Pharma,377,21474.21,Sell-in,T024
2025-09-01,OUT00039,Chain Pharmacy,Giza,P0008,Dermacare,Theta Pharma,20,3194.42,Sell-in,T017
2025-09-01,OUT00116,Independent Pharmacy,Canal,P0004,PainFree,Delta Pharma,34,4033.04,Sell-in,T023
2025-09-01,OUT00067,Hospital,Canal,P0002,GlucoMax,Beta Pharma,400,57963.46,Sell-in,T023
2025-09-01,OUT00077,Independent Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,61,3452.38,Sell-in,T015
2025-09-01,OUT00079,Clinic,Delta,P0010,GastroEase,Kappa Pharma,629,101665.85,Sell-in,T016
2025-09-01,OUT00008,Independent Pharmacy,Alexandria,P0004,PainFree,Delta Pharma,580,43821.94,Sell-in,T011
2025-09-01,OUT00061,Hospital,Giza,P0001,CardioSafe,Alpha Pharma,556,78259.52,Sell-in,T028
2025-09-01,OUT00107,Independent Pharmacy,Upper Egypt,P0004,PainFree,Delta Pharma,261,9391.81,Sell-in,T015
2025-09-01,OUT00047,Clinic,Upper Egypt,P0004,PainFree,Delta Pharma,326,27690.75,Sell-in,T023
2025-09-01,OUT00064,Chain Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,302,28437.81,Sell-in,T005
2025-09-01,OUT00106,Independent Pharmacy,Giza,P0007,ArthroRelief,Eta Pharma,288,19186.09,Sell-in,T017
2025-09-01,OUT00011,Hospital,Cairo,P0001,CardioSafe,Alpha Pharma,224,31603.92,Sell-in,T004
2025-09-01,OUT00085,Clinic,Giza,P0005,Infecto,Epsilon Pharma,407,58150.58,Sell-in,T018
2025-09-01,OUT00069,Independent Pharmacy,Cairo,P0004,PainFree,Delta Pharma,781,120853.8,Sell-in,T002
2025-09-01,OUT00037,Independent Pharmacy,Delta,P0005,Infecto,Epsilon Pharma,659,77355.09,Sell-in,T010
2025-09-01,OUT00053,Chain Pharmacy,Cairo,P0008,Dermacare,Theta Pharma,530,58459.3,Sell-in,T025
2025-09-01,OUT00009,Clinic,Upper Egypt,P0010,GastroEase,Kappa Pharma,378,33744.52,Sell-in,T027
2025-09-01,OUT00075,Clinic,Alexandria,P0002,GlucoMax,Beta Pharma,532,50287.44,Sell-in,T022
2025-09-01,OUT00076,Clinic,Alexandria,P0004,PainFree,Delta Pharma,765,129772.05,Sell-in,T018
2025-09-01,OUT00025,Hospital,Alexandria,P0009,LipiControl,Iota Pharma,108,17623.57,Sell-in,T028
2025-09-01,OUT00038,Chain Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,646,114866.33,Sell-in,T013
2025-09-01,OUT00004,Chain Pharmacy,Canal,P0001,CardioSafe,Alpha Pharma,286,49760.48,Sell-in,T019
2025-09-01,OUT00093,Independent Pharmacy,Giza,P0008,Dermacare,Theta Pharma,830,76782.36,Sell-in,T012
2025-09-01,OUT00098,Chain Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,379,39662.18,Sell-in,T016
2025-09-01,OUT00089,Independent Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,355,32521.95,Sell-in,T010
2025-09-01,OUT00096,Clinic,Canal,P0005,Infecto,Epsilon Pharma,583,90718.95,Sell-in,T012
2025-09-01,OUT00117,Chain Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,656,81405.31,Sell-in,T027
2025-09-01,OUT00082,Independent Pharmacy,Delta,P0003,Respira,Gamma Pharma,789,124734.54,Sell-in,T030
2025-09-01,OUT00097,Clinic,Cairo,P0010,GastroEase,Kappa Pharma,587,59809.15,Sell-in,T013
2025-09-01,OUT00091,Independent Pharmacy,Delta,P0002,GlucoMax,Beta Pharma,427,34815.19,Sell-in,T022
2025-09-01,OUT00019,Hospital,Upper Egypt,P0007,ArthroRelief,Eta Pharma,869,111864.78,Sell-in,T015
2025-09-01,OUT00065,Hospital,Cairo,P0003,Respira,Gamma Pharma,682,104963.98,Sell-in,T006
2025-09-01,OUT00055,Chain Pharmacy,Cairo,P0002,GlucoMax,Beta Pharma,756,115732.02,Sell-in,T005
2025-09-01,OUT00045,Chain Pharmacy,Cairo,P0008,Dermacare,Theta Pharma,380,27647.71,Sell-in,T016
2025-09-01,OUT00081,Independent Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,271,35872.25,Sell-in,T023
2025-09-01,OUT00074,Independent Pharmacy,Canal,P0007,ArthroRelief,Eta Pharma,412,71864.77,Sell-in,T021
2025-09-01,OUT00015,Chain Pharmacy,Canal,P0003,Respira,Gamma Pharma,290,54121.8,Sell-in,T017
2025-09-01,OUT00104,Independent Pharmacy,Delta,P0009,LipiControl,Iota Pharma,187,10226.69,Sell-in,T007
2025-09-01,OUT00063,Hospital,Delta,P0002,GlucoMax,Beta Pharma,711,86153.99,Sell-in,T008
2025-09-01,OUT00115,Independent Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,283,44678.35,Sell-in,T024
2025-09-01,OUT00028,Chain Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,776,134994.32,Sell-in,T005
2025-09-01,OUT00020,Chain Pharmacy,Cairo,P0008,Dermacare,Theta Pharma,404,26411.97,Sell-in,T003
2025-09-01,OUT00057,Clinic,Alexandria,P0005,Infecto,Epsilon Pharma,645,17270.31,Sell-in,T020
2025-09-01,OUT00034,Chain Pharmacy,Alexandria,P0003,Respira,Gamma Pharma,695,60605.42,Sell-in,T029
2025-09-01,OUT00026,Chain Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,62,8282.23,Sell-in,T029
2025-09-01,OUT00032,Chain Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,752,133402.52,Sell-in,T012
2025-09-01,OUT00083,Independent Pharmacy,Canal,P0007,ArthroRelief,Eta Pharma,470,12608.2,Sell-in,T025
2025-09-01,OUT00103,Chain Pharmacy,Canal,P0004,PainFree,Delta Pharma,190,25533.44,Sell-in,T009
2025-09-01,OUT00023,Clinic,Canal,P0009,LipiControl,Iota Pharma,57,7630.12,Sell-in,T018
2025-09-01,OUT00021,Independent Pharmacy,Giza,P0003,Respira,Gamma Pharma,869,156739.47,Sell-in,T009
2025-09-01,OUT00044,Independent Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,609,36768.64,Sell-in,T017
2025-09-01,OUT00101,Chain Pharmacy,Alexandria,P0006,NeuroCalm,Zeta Pharma,731,33131.38,Sell-in,T001
2025-09-01,OUT00062,Hospital,Giza,P0009,LipiControl,Iota Pharma,827,73251.01,Sell-in,T012
2025-09-01,OUT00100,Clinic,Cairo,P0006,NeuroCalm,Zeta Pharma,648,74852.9,Sell-in,T028
2025-09-01,OUT00070,Hospital,Giza,P0007,ArthroRelief,Eta Pharma,387,69978.6,Sell-in,T009
2025-09-01,OUT00036,Hospital,Alexandria,P0007,ArthroRelief,Eta Pharma,644,108739.62,Sell-in,T021
2025-09-01,OUT00084,Clinic,Alexandria,P0004,PainFree,Delta Pharma,400,53136.25,Sell-in,T009
2025-09-01,OUT00030,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,583,98392.08,Sell-in,T007
2025-09-01,OUT00035,Chain Pharmacy,Giza,P0009,LipiControl,Iota Pharma,153,25126.09,Sell-in,T017
2025-09-01,OUT00003,Independent Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,535,42028.77,Sell-in,T026
2025-09-01,OUT00095,Chain Pharmacy,Canal,P0003,Respira,Gamma Pharma,61,7904.88,Sell-in,T016
2025-09-01,OUT00119,Independent Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,503,49101.12,Sell-in,T005
2025-09-01,OUT00042,Independent Pharmacy,Alexandria,P0002,GlucoMax,Beta Pharma,565,84841.57,Sell-in,T028
2025-09-01,OUT00090,Chain Pharmacy,Delta,P0003,Respira,Gamma Pharma,566,67427.68,Sell-in,T008
2025-09-01,OUT00071,Independent Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,296,33199.77,Sell-in,T013
2025-09-01,OUT00040,Independent Pharmacy,Alexandria,P0006,NeuroCalm,Zeta Pharma,491,61539.54,Sell-in,T006
2025-09-01,OUT00012,Independent Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,467,87443.08,Sell-in,T003
2025-09-01,OUT00022,Chain Pharmacy,Canal,P0004,PainFree,Delta Pharma,305,44533.38,Sell-in,T007
2025-09-01,OUT00048,Chain Pharmacy,Cairo,P0005,Infecto,Epsilon Pharma,535,73196.52,Sell-in,T029
2025-09-01,OUT00068,Independent Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,162,23174.71,Sell-in,T024
2025-09-01,OUT00087,Clinic,Upper Egypt,P0010,GastroEase,Kappa Pharma,728,119387.19,Sell-in,T030
2025-10-01,OUT00010,Hospital,Canal,P0005,Infecto,Epsilon Pharma,504,54733.0,Sell-in,T010
2025-10-01,OUT00032,Hospital,Cairo,P0005,Infecto,Epsilon Pharma,279,17198.49,Sell-in,T023
2025-10-01,OUT00064,Hospital,Alexandria,P0009,LipiControl,Iota Pharma,829,37339.11,Sell-in,T021
2025-10-01,OUT00038,Clinic,Cairo,P0004,PainFree,Delta Pharma,614,108826.92,Sell-in,T020
2025-10-01,OUT00081,Hospital,Upper Egypt,P0009,LipiControl,Iota Pharma,684,101846.83,Sell-in,T013
2025-10-01,OUT00028,Independent Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,57,4652.03,Sell-in,T023
2025-10-01,OUT00108,Hospital,Giza,P0006,NeuroCalm,Zeta Pharma,884,127431.53,Sell-in,T028
2025-10-01,OUT00074,Hospital,Giza,P0002,GlucoMax,Beta Pharma,173,24375.94,Sell-in,T001
2025-10-01,OUT00005,Independent Pharmacy,Upper Egypt,P0001,CardioSafe,Alpha Pharma,602,76330.2,Sell-in,T009
2025-10-01,OUT00080,Hospital,Giza,P0008,Dermacare,Theta Pharma,865,21974.54,Sell-in,T022
2025-10-01,OUT00103,Hospital,Delta,P0008,Dermacare,Theta Pharma,869,123368.82,Sell-in,T025
2025-10-01,OUT00044,Independent Pharmacy,Alexandria,P0005,Infecto,Epsilon Pharma,519,14709.08,Sell-in,T019
2025-10-01,OUT00117,Clinic,Alexandria,P0010,GastroEase,Kappa Pharma,42,1744.2,Sell-in,T029
2025-10-01,OUT00113,Chain Pharmacy,Upper Egypt,P0008,Dermacare,Theta Pharma,535,62673.19,Sell-in,T003
2025-10-01,OUT00040,Chain Pharmacy,Canal,P0004,PainFree,Delta Pharma,717,86568.12,Sell-in,T007
2025-10-01,OUT00051,Hospital,Giza,P0008,Dermacare,Theta Pharma,150,19764.99,Sell-in,T027
2025-10-01,OUT00025,Independent Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,440,48737.29,Sell-in,T026
2025-10-01,OUT00073,Independent Pharmacy,Upper Egypt,P0002,GlucoMax,Beta Pharma,634,91963.67,Sell-in,T019
2025-10-01,OUT00013,Chain Pharmacy,Delta,P0002,GlucoMax,Beta Pharma,235,44229.02,Sell-in,T014
2025-10-01,OUT00105,Hospital,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,130,7403.48,Sell-in,T024
2025-10-01,OUT00089,Independent Pharmacy,Alexandria,P0005,Infecto,Epsilon Pharma,491,70347.81,Sell-in,T001
2025-10-01,OUT00085,Chain Pharmacy,Giza,P0005,Infecto,Epsilon Pharma,492,41389.01,Sell-in,T001
2025-10-01,OUT00054,Independent Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,691,68747.8,Sell-in,T006
2025-10-01,OUT00062,Chain Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,620,90940.28,Sell-in,T014
2025-10-01,OUT00049,Chain Pharmacy,Giza,P0003,Respira,Gamma Pharma,841,158814.76,Sell-in,T002
2025-10-01,OUT00045,Clinic,Delta,P0008,Dermacare,Theta Pharma,582,42331.87,Sell-in,T028
2025-10-01,OUT00092,Independent Pharmacy,Giza,P0003,Respira,Gamma Pharma,460,37873.36,Sell-in,T016
2025-10-01,OUT00097,Independent Pharmacy,Delta,P0009,LipiControl,Iota Pharma,807,99983.7,Sell-in,T001
2025-10-01,OUT00078,Independent Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,372,10349.86,Sell-in,T029
2025-10-01,OUT00063,Hospital,Canal,P0008,Dermacare,Theta Pharma,505,59076.61,Sell-in,T010
2025-10-01,OUT00022,Hospital,Canal,P0004,PainFree,Delta Pharma,262,33002.16,Sell-in,T002
2025-10-01,OUT00066,Clinic,Cairo,P0007,ArthroRelief,Eta Pharma,522,83920.3,Sell-in,T021
2025-10-01,OUT00031,Clinic,Cairo,P0002,GlucoMax,Beta Pharma,613,75440.84,Sell-in,T012
2025-10-01,OUT00098,Hospital,Delta,P0007,ArthroRelief,Eta Pharma,462,45627.34,Sell-in,T014
2025-10-01,OUT00087,Independent Pharmacy,Alexandria,P0010,GastroEase,Kappa Pharma,524,39609.29,Sell-in,T001
2025-10-01,OUT00017,Independent Pharmacy,Cairo,P0003,Respira,Gamma Pharma,283,11208.13,Sell-in,T030
2025-10-01,OUT00079,Clinic,Alexandria,P0006,NeuroCalm,Zeta Pharma,452,49850.34,Sell-in,T011
2025-10-01,OUT00003,Clinic,Cairo,P0007,ArthroRelief,Eta Pharma,594,55591.84,Sell-in,T007
2025-10-01,OUT00053,Clinic,Giza,P0005,Infecto,Epsilon Pharma,336,16030.76,Sell-in,T004
2025-10-01,OUT00060,Chain Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,755,83752.03,Sell-in,T004
2025-10-01,OUT00076,Independent Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,667,40168.15,Sell-in,T012
2025-10-01,OUT00104,Chain Pharmacy,Cairo,P0008,Dermacare,Theta Pharma,732,32211.45,Sell-in,T017
2025-10-01,OUT00109,Chain Pharmacy,Delta,P0006,NeuroCalm,Zeta Pharma,183,5345.65,Sell-in,T029
2025-10-01,OUT00100,Independent Pharmacy,Giza,P0009,LipiControl,Iota Pharma,249,12534.39,Sell-in,T020
2025-10-01,OUT00019,Hospital,Alexandria,P0010,GastroEase,Kappa Pharma,754,20357.96,Sell-in,T028
2025-10-01,OUT00037,Chain Pharmacy,Delta,P0002,GlucoMax,Beta Pharma,644,120958.02,Sell-in,T001
2025-10-01,OUT00110,Independent Pharmacy,Delta,P0008,Dermacare,Theta Pharma,295,9439.15,Sell-in,T028
2025-10-01,OUT00041,Hospital,Canal,P0003,Respira,Gamma Pharma,657,84557.97,Sell-in,T029
2025-10-01,OUT00021,Clinic,Giza,P0006,NeuroCalm,Zeta Pharma,853,97652.46,Sell-in,T020
2025-10-01,OUT00072,Hospital,Canal,P0004,PainFree,Delta Pharma,875,35929.26,Sell-in,T018
2025-10-01,OUT00011,Chain Pharmacy,Giza,P0010,GastroEase,Kappa Pharma,417,43585.53,Sell-in,T029
2025-10-01,OUT00112,Clinic,Delta,P0005,Infecto,Epsilon Pharma,30,4330.21,Sell-in,T005
2025-10-01,OUT00111,Clinic,Upper Egypt,P0003,Respira,Gamma Pharma,363,26402.48,Sell-in,T028
2025-10-01,OUT00071,Clinic,Alexandria,P0001,CardioSafe,Alpha Pharma,217,19893.67,Sell-in,T003
2025-10-01,OUT00029,Chain Pharmacy,Cairo,P0003,Respira,Gamma Pharma,210,38767.0,Sell-in,T016
2025-10-01,OUT00068,Hospital,Delta,P0001,CardioSafe,Alpha Pharma,887,107281.9,Sell-in,T026
2025-10-01,OUT00101,Hospital,Delta,P0001,CardioSafe,Alpha Pharma,50,1605.13,Sell-in,T016
2025-10-01,OUT00116,Clinic,Alexandria,P0008,Dermacare,Theta Pharma,378,15477.77,Sell-in,T013
2025-10-01,OUT00015,Chain Pharmacy,Alexandria,P0002,GlucoMax,Beta Pharma,536,21913.98,Sell-in,T021
2025-10-01,OUT00023,Chain Pharmacy,Giza,P0008,Dermacare,Theta Pharma,658,73670.33,Sell-in,T023
2025-10-01,OUT00018,Hospital,Delta,P0006,NeuroCalm,Zeta Pharma,830,119915.82,Sell-in,T011
2025-10-01,OUT00001,Chain Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,651,83199.59,Sell-in,T004
2025-10-01,OUT00120,Clinic,Giza,P0008,Dermacare,Theta Pharma,306,50087.11,Sell-in,T014
2025-10-01,OUT00030,Clinic,Upper Egypt,P0001,CardioSafe,Alpha Pharma,515,84498.41,Sell-in,T017
2025-10-01,OUT00057,Clinic,Canal,P0008,Dermacare,Theta Pharma,856,133500.49,Sell-in,T016
2025-10-01,OUT00083,Chain Pharmacy,Alexandria,P0004,PainFree,Delta Pharma,448,28428.22,Sell-in,T001
2025-10-01,OUT00107,Clinic,Giza,P0001,CardioSafe,Alpha Pharma,129,6597.37,Sell-in,T030
2025-10-01,OUT00084,Independent Pharmacy,Canal,P0008,Dermacare,Theta Pharma,539,95260.61,Sell-in,T006
2025-10-01,OUT00091,Independent Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,123,15539.21,Sell-in,T006
2025-10-01,OUT00048,Clinic,Alexandria,P0007,ArthroRelief,Eta Pharma,883,81271.98,Sell-in,T012
2025-10-01,OUT00075,Clinic,Canal,P0010,GastroEase,Kappa Pharma,634,22074.38,Sell-in,T004
2025-10-01,OUT00055,Independent Pharmacy,Cairo,P0002,GlucoMax,Beta Pharma,806,122186.48,Sell-in,T009
2025-10-01,OUT00035,Hospital,Upper Egypt,P0009,LipiControl,Iota Pharma,831,65793.87,Sell-in,T002
2025-10-01,OUT00008,Independent Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,20,2574.66,Sell-in,T017
2025-10-01,OUT00006,Hospital,Giza,P0004,PainFree,Delta Pharma,359,22364.47,Sell-in,T005
2025-10-01,OUT00026,Hospital,Canal,P0002,GlucoMax,Beta Pharma,212,12270.48,Sell-in,T023
2025-10-01,OUT00094,Independent Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,210,13700.77,Sell-in,T022
2025-10-01,OUT00004,Clinic,Canal,P0002,GlucoMax,Beta Pharma,98,16339.34,Sell-in,T008
2025-10-01,OUT00059,Clinic,Alexandria,P0001,CardioSafe,Alpha Pharma,493,19226.86,Sell-in,T006
2025-10-01,OUT00042,Independent Pharmacy,Cairo,P0008,Dermacare,Theta Pharma,374,12759.65,Sell-in,T022
2025-11-01,OUT00070,Clinic,Canal,P0004,PainFree,Delta Pharma,157,10876.82,Sell-in,T015
2025-11-01,OUT00110,Independent Pharmacy,Delta,P0001,CardioSafe,Alpha Pharma,74,14027.4,Sell-in,T013
2025-11-01,OUT00093,Chain Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,581,85465.07,Sell-in,T013
