Date,Country,Region,Product_ID,Brand,Molecule,Manufacturer,ATC_Code,Therapeutic_Area,Dosage_Form,Strength,Pack_Size,Units,Standard_Units,Sales_Value,Channel,Currency,Market_Share_%,Value_Growth_%
2025-06-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1894,3721.0,312165.03,Hospital,EGP,6.517668476468097,-6.366751349960554
2025-06-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8802,13075.0,1446905.28,Hospital,EGP,18.918764506335354,502.9995084002872
2025-06-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3245,6872.0,177832.31,Hospital,EGP,2.8590740512409485,-58.05971324942555
2025-06-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8366,14671.0,1330238.72,Independent Pharmacy,EGP,20.125814450883958,1096.2491280414233
2025-06-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4845,9022.0,636864.18,Independent Pharmacy,EGP,9.108043730627882,108.09500121746835
2025-06-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1280,2352.0,109720.77,Independent Pharmacy,EGP,2.324922516864459,-84.44744478073687
2025-06-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,6955,13847.0,323756.02,Chain Pharmacy,EGP,6.7596758215382895,24.24861972424266
2025-06-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8988,13773.0,1600882.13,Chain Pharmacy,EGP,20.93206268476022,336.335724034975
2025-06-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2398,3740.0,476626.04,Independent Pharmacy,EGP,7.662888386872611,-59.76836997119543
2025-06-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,802,1681.0,74259.01,Independent Pharmacy,EGP,1.1234998907311435,-80.09017773654315
2025-06-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,8839,12524.0,1599360.41,Chain Pharmacy,EGP,22.873078770602135,18.540872491163984
2025-06-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5110,8505.0,289549.37,Hospital,EGP,6.135391230456353,-72.56182786933473
2025-06-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,4182,8000.0,312643.77,Chain Pharmacy,EGP,6.5276640503042325,-14.7921998846667
2025-06-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,4400,6222.0,171159.63,Chain Pharmacy,EGP,2.2379687030801985,-48.64424843443531
2025-06-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7990,15957.0,1156136.99,Chain Pharmacy,EGP,18.58763049183141,1163.9632973682176
2025-06-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,6134,13143.0,1177853.04,Independent Pharmacy,EGP,17.82029900125716,791.5519829817976
2025-06-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,3443,5243.0,626455.35,Hospital,EGP,8.959182981661483,186.10456197809023
2025-06-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7367,15250.0,1447197.97,Hospital,EGP,30.66532568823146,311.7289222135377
2025-06-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2768,3753.0,519065.72,Hospital,EGP,10.83753129061002,20.269045094092576
2025-06-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4117,5546.0,675364.52,Hospital,EGP,8.83061419874991,516.9800101312819
2025-06-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,3019,5470.0,292416.02,Hospital,EGP,4.70127759656923,-50.83262754387909
2025-06-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,5876,9535.0,534744.72,Hospital,EGP,8.090407271643615,67.55974883994867
2025-06-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,4929,7496.0,880312.79,Chain Pharmacy,EGP,12.589697520672367,220.326928125038
2025-06-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,2157,3777.0,98958.35,Independent Pharmacy,EGP,2.096872781213202,-28.565308176968685
2025-06-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7898,14948.0,1330319.09,Independent Pharmacy,EGP,27.77562495240651,91.40935405802297
2025-06-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,4992,9421.0,931212.32,Hospital,EGP,12.175908700449416,126.79631164713219
2025-06-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3298,4307.0,241166.05,Hospital,EGP,3.87731338357623,-81.52397729360209
2025-06-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,8023,15316.0,699830.06,Independent Pharmacy,EGP,10.588061919225288,35.793822837847934
2025-06-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4237,7767.0,754682.8,Independent Pharmacy,EGP,10.793013896860545,205.49685031924278
2025-06-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,1102,2233.0,107113.72,Hospital,EGP,2.26968056725372,-73.722525095454
2025-06-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5009,10230.0,498763.66,Independent Pharmacy,EGP,10.413646217802972,-7.880316065199644
2025-06-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,1581,2407.0,84120.66,Independent Pharmacy,EGP,1.0999054178981944,-69.83311084889219
2025-06-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5618,10640.0,375044.14,Independent Pharmacy,EGP,6.02971962037707,395.1477795961865
2025-06-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,1209,1628.0,250906.04,Hospital,EGP,3.7960768467527912,-84.81412258654237
2025-06-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,3940,6623.0,331985.84,Independent Pharmacy,EGP,4.7478593452519675,-45.32344848914833
2025-06-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5938,7894.0,321032.25,Chain Pharmacy,EGP,6.802496069473996,-33.018703785070805
2025-06-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5413,11275.0,184780.67,Chain Pharmacy,EGP,3.858020701164554,-79.18923593429513
2025-06-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8446,13551.0,1337477.86,Chain Pharmacy,EGP,17.487964841608267,199.68292685386086
2025-06-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6884,9466.0,1498178.11,Chain Pharmacy,EGP,24.086748681599015,425.8448186172144
2025-07-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1170,2118.0,119606.14,Chain Pharmacy,EGP,2.2552710833008476,-73.42024053669691
2025-07-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5249,9110.0,858165.71,Chain Pharmacy,EGP,8.13993575340264,-34.68687173225808
2025-07-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,6391,12529.0,836505.73,Hospital,EGP,12.74184061071606,20.773334735536064
2025-07-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5351,8020.0,1109487.48,Chain Pharmacy,EGP,14.497103346760253,132.75544437805866
2025-07-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1533,3160.0,230784.95,Chain Pharmacy,EGP,3.7140784218128475,4.152136842087217
2025-07-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,6771,11064.0,1477083.97,Chain Pharmacy,EGP,19.514170050434405,779.9117791150246
2025-07-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4519,7793.0,801557.92,Hospital,EGP,15.114026742830877,78.2550591090204
2025-07-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4963,8747.0,975931.36,Hospital,EGP,9.256975054539133,406.5673392651558
2025-07-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2629,3722.0,561176.41,Independent Pharmacy,EGP,8.547963408109407,85.24727639240126
2025-07-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,8850,15294.0,1525484.93,Hospital,EGP,19.93272847399353,133.49647380106182
2025-07-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,957,1871.0,198905.34,Independent Pharmacy,EGP,3.201032091899181,-74.39887297314085
2025-07-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7612,16044.0,1059438.39,Chain Pharmacy,EGP,13.996537312918264,-34.668651983596966
2025-07-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4799,7569.0,230739.88,Hospital,EGP,4.350788171312171,-78.71627428455088
2025-07-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8662,16197.0,740384.15,Independent Pharmacy,EGP,7.022745541578006,29.289632036519286
2025-07-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7543,12798.0,923228.91,Independent Pharmacy,EGP,14.062827302360647,91.42293887004911
2025-07-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8300,14743.0,1590112.21,Chain Pharmacy,EGP,20.777179965397487,793.1795109642404
2025-07-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,1840,2446.0,211983.81,Independent Pharmacy,EGP,3.4115070956519236,-47.31275392935825
2025-07-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7213,14142.0,665262.39,Independent Pharmacy,EGP,8.788967770477132,212.29882391932065
2025-07-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,5634,8184.0,363507.71,Chain Pharmacy,EGP,6.8542336281390766,-34.85641304939408
2025-07-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8430,18101.0,1619616.01,Independent Pharmacy,EGP,15.36249947178888,1841.314310495028
2025-07-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,4176,6833.0,836062.78,Chain Pharmacy,EGP,12.735093498178628,-3.6684815844155727
2025-07-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,5494,9946.0,1025975.52,Hospital,EGP,13.405895436229793,228.66446315271122
2025-07-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,4003,7390.0,748126.19,Independent Pharmacy,EGP,12.039777026500463,-48.294736335470425
2025-07-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,4133,8140.0,368997.46,Hospital,EGP,4.874928798136214,107.49742271244185
2025-07-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8544,17278.0,406767.35,Hospital,EGP,7.669929337121947,-69.42147722177265
2025-07-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8956,16203.0,796882.1,Hospital,EGP,7.558644002492919,25.125909891807694
2025-07-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8645,12660.0,1300679.94,Chain Pharmacy,EGP,19.81224501718085,1085.4455086306812
2025-07-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4473,7276.0,362491.02,Chain Pharmacy,EGP,4.736484073900986,11.964256293983343
2025-07-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8903,16901.0,1818742.88,Hospital,EGP,29.269472231329434,13.608793921636186
2025-07-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4675,8385.0,246993.08,Independent Pharmacy,EGP,3.2630947612277916,-48.17885317386352
2025-07-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,3600,5156.0,701820.68,Chain Pharmacy,EGP,13.23339993470684,845.0983523750184
2025-07-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5303,7732.0,532013.51,Independent Pharmacy,EGP,5.046293205239152,-66.7358584923332
2025-07-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,3841,7588.0,454347.26,Hospital,EGP,6.920718126862764,56.915299107713494
2025-07-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,6309,10767.0,919690.59,Chain Pharmacy,EGP,12.017124817192991,194.16565377266272
2025-07-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5881,11251.0,426883.72,Hospital,EGP,6.869943698994225,149.4067789232776
2025-07-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5292,11000.0,857430.53,Independent Pharmacy,EGP,11.327754893213077,-25.83659744335314
2025-07-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,6569,13717.0,1122220.09,Independent Pharmacy,EGP,21.160372854405924,-4.723250533869649
2025-07-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4138,7176.0,584301.0,Chain Pharmacy,EGP,5.5422543049977095,-6.7290270567567205
2025-07-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2394,5223.0,237504.48,Independent Pharmacy,EGP,3.617720859474568,-83.58866686359434
2025-07-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4215,6630.0,132975.48,Hospital,EGP,1.737522334316969,-74.38176422053068
2025-07-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2836,6029.0,339646.96,Chain Pharmacy,EGP,5.466021268589357,-49.70909043311899
2025-07-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7427,12805.0,1058699.79,Hospital,EGP,13.986779461440635,262.0525954768142
2025-07-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,5273,10038.0,1149861.83,Independent Pharmacy,EGP,21.68158035189828,115.03004835653172
2025-07-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8297,17094.0,1739090.67,Hospital,EGP,16.49574919876716,97.5537206496795
2025-07-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8256,11875.0,1094060.73,Hospital,EGP,16.664975433107504,1005.5769725344046
2025-07-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,5500,9125.0,259450.02,Independent Pharmacy,EGP,3.3901002229056383,-80.49715876812684
2025-07-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8992,13856.0,645935.77,Hospital,EGP,10.395201702858294,-30.63496303399422
2025-07-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3900,6840.0,529833.37,Independent Pharmacy,EGP,6.999777054363896,119.69649956948749
2025-07-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,1655,2697.0,313951.61,Hospital,EGP,5.9198130429486735,-55.13887900156791
2025-07-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7730,12498.0,1556789.11,Hospital,EGP,14.766569194423857,106.28389967281619
2025-07-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,943,1363.0,152738.31,Chain Pharmacy,EGP,2.3265437777337628,42.594534108235614
2025-07-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5484,11490.0,379841.15,Independent Pharmacy,EGP,4.963189315937359,-23.84345924480543
2025-07-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,8995,16489.0,1186564.37,Independent Pharmacy,EGP,19.095669465053746,1310.550475947288
2025-07-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7208,10111.0,888256.88,Hospital,EGP,11.735010437347245,136.8406236129966
2025-07-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,2674,3885.0,93370.93,Independent Pharmacy,EGP,1.7605848533353519,-62.78649569376648
2025-07-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5648,9891.0,1139485.88,Hospital,EGP,10.808334272770546,243.23327766027606
2025-07-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,2004,3720.0,168726.01,Hospital,EGP,2.570071966275813,-47.44266035577422
2025-07-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5579,11577.0,347658.26,Chain Pharmacy,EGP,4.542672013364988,88.14644410586885
2025-07-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,3881,5983.0,406213.76,Chain Pharmacy,EGP,6.5372969973105395,-69.62837500726928
2025-07-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4651,7180.0,417293.36,Chain Pharmacy,EGP,5.512979460441333,-72.14661212744592
2025-08-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5337,10730.0,989954.72,Chain Pharmacy,EGP,12.182491971115232,727.6788465876416
2025-08-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,8303,14017.0,707467.05,Chain Pharmacy,EGP,8.086306241219079,-17.56055482571075
2025-08-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1820,3796.0,228626.73,Independent Pharmacy,EGP,3.3487949302676534,-72.6688387418458
2025-08-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,2820,5814.0,265214.92,Independent Pharmacy,EGP,4.594938263755063,-76.09572665029081
2025-08-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7891,11969.0,1327028.63,Independent Pharmacy,EGP,26.37927436380203,475.00657213566126
2025-08-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,2805,3989.0,435867.65,Independent Pharmacy,EGP,8.439043162663513,-70.49134247933108
2025-08-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,3485,5616.0,533896.44,Chain Pharmacy,EGP,6.570188476607298,-33.39265614143019
2025-08-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,5823,8871.0,320449.83,Hospital,EGP,3.662722469303118,-67.16471637923388
2025-08-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,1785,3560.0,94289.36,Chain Pharmacy,EGP,1.381097174185108,-83.19791097419792
2025-08-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7354,12634.0,525028.0,Independent Pharmacy,EGP,9.096287820997375,-65.58287861945644
2025-08-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6251,10354.0,355480.05,Hospital,EGP,7.066392960796984,78.7182033423537
2025-08-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2628,4745.0,388117.59,Hospital,EGP,7.514531289943038,-63.36572341880115
2025-08-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,1339,2073.0,283186.83,Chain Pharmacy,EGP,3.4849283639968642,22.72990260721295
2025-08-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,2974,5327.0,428904.84,Chain Pharmacy,EGP,4.902356773479514,-42.06995922319514
2025-08-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7099,14364.0,1509751.09,Chain Pharmacy,EGP,22.1139793940895,63.52944255179358
2025-08-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3212,6105.0,548874.29,Independent Pharmacy,EGP,9.509432867172002,-65.48204041524843
2025-08-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,864,1609.0,102485.32,Chain Pharmacy,EGP,2.037249471054779,-51.65417585427867
2025-08-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,2018,2669.0,119105.0,Independent Pharmacy,EGP,2.306049177747047,-82.09653787883605
2025-08-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,2591,4338.0,310559.96,Independent Pharmacy,EGP,3.821785120889032,-14.565784588172836
2025-08-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,5894,12957.0,395215.95,Hospital,EGP,4.517294767458537,-75.59816971678367
2025-08-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7412,15334.0,1248553.48,Independent Pharmacy,EGP,18.288104649845778,49.337287805109554
2025-08-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7552,11139.0,854808.08,Independent Pharmacy,EGP,14.809839336938504,-16.683384414474144
2025-08-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,6032,12606.0,547663.3,Independent Pharmacy,EGP,10.886698389985169,-26.795331145939414
2025-08-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,6191,9261.0,1087648.55,Chain Pharmacy,EGP,21.058486582471502,194.7577335627188
2025-08-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,6966,11596.0,1109873.91,Hospital,EGP,13.658230749710723,172.85226063497964
