Month,HCP_ID,Product_ID,Brand,Specialty,Territory,Channel,Touches,Promotional_Spend,Engagement_Rate
2025-11-01,HCP0008,P0010,GastroEase,GP,Giza,Field Call,10,2283.21,0.32
2025-11-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Field Call,2,145.55,0.111
2025-11-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Event,1,237.33,0.085
2025-11-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Digital,13,1727.93,0.412
2025-11-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Email,1,89.94,0.322
2025-11-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Sample,3,969.97,0.397
2025-11-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Sample,5,1168.61,0.331
2025-11-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Sample,4,1166.38,0.352
2025-11-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Digital,1,262.86,0.223
2025-11-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Field Call,13,3442.54,0.34
2025-11-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Email,0,0.0,0.378
2025-11-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Sample,9,2572.02,0.343
2025-11-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Email,10,2872.07,0.126
2025-11-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Event,1,99.09,0.114
2025-11-01,HCP0005,P0003,Respira,Pulmonology,Delta,Email,12,1561.74,0.176
2025-11-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Email,11,2562.92,0.316
2025-11-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Event,6,1967.6,0.127
2025-11-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Event,9,1590.82,0.337
2025-11-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Field Call,9,643.39,0.281
2025-11-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Event,4,451.03,0.354
2025-11-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Event,10,1373.6,0.117
2025-11-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Sample,8,1315.47,0.274
2025-11-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Event,12,2810.58,0.407
2025-11-01,HCP0008,P0004,PainFree,GP,Giza,Field Call,6,1871.11,0.09
2025-11-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Digital,2,693.8,0.369
2025-11-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Field Call,4,1257.43,0.405
2025-11-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Digital,4,1391.29,0.153
2025-11-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Sample,5,260.19,0.43
2025-11-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Event,14,2102.27,0.424
2025-11-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Sample,1,33.71,0.085
2025-11-01,HCP0008,P0003,Respira,GP,Giza,Field Call,12,3847.09,0.202
2025-11-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Digital,12,352.34,0.073
2025-11-01,HCP0007,P0008,Dermacare,Dermatology,Cairo East,Digital,11,3204.2,0.39
2025-11-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Event,4,1110.32,0.117
2025-11-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Sample,14,1941.02,0.428
2025-11-01,HCP0008,P0003,Respira,GP,Giza,Email,0,0.0,0.122
2025-11-01,HCP0008,P0001,CardioSafe,GP,Giza,Email,11,249.27,0.161
2025-11-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Digital,7,755.05,0.148
2025-11-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Email,4,1320.4,0.108
2025-11-01,HCP0008,P0007,ArthroRelief,GP,Giza,Field Call,3,744.9,0.153
2025-11-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Event,2,110.96,0.137
2025-11-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Email,5,1371.49,0.279
2025-11-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Field Call,5,192.43,0.365
2025-11-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Field Call,14,3760.35,0.078
2025-11-01,HCP0008,P0008,Dermacare,GP,Giza,Email,9,1911.92,0.375
2025-11-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Sample,7,1731.54,0.273
2025-11-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Email,1,116.85,0.403
2025-11-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Sample,1,56.07,0.14
2025-11-01,HCP0004,P0009,LipiControl,Pediatrics,Alexandria,Field Call,12,1882.74,0.164
2025-11-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Digital,9,3126.23,0.093
2025-11-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Event,14,1883.96,0.104
2025-11-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Event,5,748.15,0.117
2025-11-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Event,5,984.97,0.268
2025-11-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Email,1,187.06,0.104
2025-11-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Digital,0,0.0,0.108
2025-11-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Digital,11,1351.91,0.401
2025-11-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Email,14,1625.68,0.349
2025-11-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Sample,12,1251.72,0.408
2025-11-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Digital,4,1301.03,0.163
2025-11-01,HCP0008,P0004,PainFree,GP,Giza,Sample,8,2280.72,0.115
2025-11-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Email,4,761.86,0.29
2025-11-01,HCP0008,P0002,GlucoMax,GP,Giza,Email,3,343.46,0.312
2025-11-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Email,0,0.0,0.058
2025-11-01,HCP0008,P0007,ArthroRelief,GP,Giza,Sample,2,196.87,0.163
2025-11-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Digital,12,1221.68,0.359
2025-11-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Email,13,561.79,0.126
2025-11-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Digital,3,150.46,0.198
2025-11-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Digital,0,0.0,0.253
2025-11-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Digital,2,575.52,0.386
2025-11-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Sample,4,86.47,0.285
2025-11-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Field Call,2,279.68,0.385
2025-11-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Digital,3,597.97,0.187
2025-11-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Sample,11,2121.68,0.106
2025-11-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Email,12,2853.64,0.359
2025-11-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Event,4,291.3,0.201
2025-11-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Email,12,2956.9,0.356
2025-11-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Digital,14,877.14,0.266
2025-11-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Email,0,0.0,0.345
2025-11-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Event,13,4102.59,0.122
2025-11-01,HCP0008,P0002,GlucoMax,GP,Giza,Email,0,0.0,0.417
2025-11-01,HCP0004,P0009,LipiControl,Pediatrics,Alexandria,Field Call,11,1692.74,0.099
2025-11-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Event,6,155.77,0.215
2025-11-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Digital,14,1759.37,0.216
2025-11-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Sample,1,41.57,0.34
2025-11-01,HCP0008,P0009,LipiControl,GP,Giza,Field Call,3,119.09,0.314
2025-11-01,HCP0002,P0005,Infecto,Internal Medicine,Cairo West,Field Call,5,514.62,0.256
2025-11-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Email,9,2036.72,0.421
2025-11-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Digital,6,483.55,0.332
2025-11-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Field Call,12,2094.47,0.264
2025-11-01,HCP0010,P0007,ArthroRelief,Orthopedics,Cairo West,Event,6,892.68,0.198
2025-11-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Email,6,1648.65,0.116
2025-11-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Event,9,1968.81,0.283
2025-11-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Digital,5,814.65,0.102
2025-11-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Event,1,226.29,0.266
2025-11-01,HCP0009,P0008,Dermacare,Cardiology,Alexandria,Email,2,652.55,0.324
2025-11-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Digital,10,1738.57,0.109
2025-11-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Digital,4,617.89,0.428
2025-11-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Email,13,500.75,0.438
2025-11-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Event,13,4502.77,0.41
2025-11-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Digital,9,367.35,0.071
2025-11-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Digital,3,635.08,0.357
2025-11-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Field Call,0,0.0,0.133
2025-11-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Field Call,5,1398.02,0.333
2025-11-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Email,8,329.33,0.382
2025-11-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Digital,7,1850.82,0.309
2025-11-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Email,4,815.97,0.271
2025-11-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Event,2,515.29,0.291
2025-11-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Email,7,2270.2,0.182
2025-11-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Email,5,1636.39,0.431
2025-11-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Field Call,11,2434.78,0.248
2025-11-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Sample,13,3868.02,0.353
2025-11-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Field Call,6,281.13,0.386
2025-11-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,1,319.92,0.329
2025-11-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Email,12,2974.33,0.18
2025-11-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Event,2,50.27,0.34
2025-11-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Email,10,761.5,0.163
2025-11-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Digital,10,1716.56,0.276
2025-11-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Email,0,0.0,0.445
2025-11-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Digital,4,786.55,0.342
2025-11-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Email,8,2201.12,0.334
2025-11-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Event,5,206.0,0.158
2025-11-01,HCP0008,P0004,PainFree,GP,Giza,Event,12,736.13,0.123
2025-11-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Email,11,421.68,0.17
2025-11-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Email,5,226.46,0.407
2025-11-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Event,4,412.55,0.36
2025-11-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Digital,13,302.11,0.279
2025-11-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Digital,6,229.22,0.437
2025-11-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Email,2,193.83,0.31
2025-11-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Event,2,65.02,0.137
2025-11-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Sample,8,544.74,0.398
2025-11-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Email,12,2211.2,0.285
2025-11-01,HCP0001,P0002,GlucoMax,Cardiology,Cairo East,Event,2,406.19,0.202
2025-11-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Sample,3,456.54,0.128
2025-11-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Sample,6,1954.62,0.384
2025-11-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Digital,10,506.16,0.066
2025-11-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Sample,2,677.63,0.089
2025-11-01,HCP0008,P0009,LipiControl,GP,Giza,Event,13,3893.07,0.294
2025-11-01,HCP0001,P0002,GlucoMax,Cardiology,Cairo East,Sample,8,2110.67,0.361
2025-11-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Email,0,0.0,0.159
2025-11-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Field Call,0,0.0,0.392
2025-11-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Field Call,8,2360.21,0.34
2025-11-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Sample,11,1669.43,0.243
2025-11-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Digital,13,483.6,0.281
2025-11-01,HCP0005,P0003,Respira,Pulmonology,Delta,Email,8,1435.0,0.256
2025-11-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Digital,1,201.59,0.325
2025-11-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Digital,3,875.39,0.352
2025-11-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Field Call,8,1498.72,0.254
2025-11-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Digital,3,880.91,0.417
2025-11-01,HCP0008,P0002,GlucoMax,GP,Giza,Field Call,12,1298.61,0.404
2025-11-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Digital,11,1363.11,0.098
2025-11-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Event,6,1014.22,0.307
2025-11-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Field Call,10,835.34,0.282
2025-11-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Digital,2,129.83,0.448
2025-11-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Email,14,3379.91,0.077
2025-11-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Digital,8,2159.37,0.444
2025-11-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Event,12,2976.32,0.228
2025-11-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Sample,12,2897.86,0.243
2025-11-01,HCP0008,P0003,Respira,GP,Giza,Digital,6,919.07,0.088
2025-11-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Digital,4,1264.06,0.055
2025-11-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Field Call,7,2206.44,0.094
2025-11-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Sample,9,2443.86,0.054
2025-11-01,HCP0008,P0008,Dermacare,GP,Giza,Email,5,490.42,0.096
2025-11-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Event,9,1192.87,0.3
2025-11-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Sample,8,233.32,0.192
2025-11-01,HCP0008,P0010,GastroEase,GP,Giza,Field Call,2,387.15,0.273
2025-11-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Digital,8,1066.13,0.169
2025-11-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Email,1,211.31,0.343
2025-11-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Sample,5,1283.53,0.359
2025-11-01,HCP0008,P0007,ArthroRelief,GP,Giza,Sample,5,1734.88,0.155
2025-11-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Field Call,5,425.1,0.197
2025-11-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Digital,7,1348.36,0.311
2025-11-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Sample,7,1408.41,0.236
2025-11-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Sample,1,53.92,0.144
2025-11-01,HCP0009,P0005,Infecto,Cardiology,Alexandria,Field Call,13,530.63,0.369
2025-11-01,HCP0008,P0006,NeuroCalm,GP,Giza,Field Call,12,3899.99,0.313
2025-11-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Sample,4,729.34,0.438
2025-11-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Email,2,44.7,0.132
2025-11-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Event,4,800.95,0.086
2025-11-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Digital,9,1428.94,0.243
2025-11-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Field Call,8,2108.94,0.346
2025-11-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Field Call,10,3471.36,0.308
2025-11-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Event,0,0.0,0.418
2025-11-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Event,8,2181.71,0.38
2025-11-01,HCP0008,P0004,PainFree,GP,Giza,Sample,8,2755.11,0.092
2025-11-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Sample,7,950.49,0.311
2025-11-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Event,1,188.04,0.183
2025-11-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Digital,5,1216.88,0.298
2025-11-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Digital,12,640.33,0.346
2025-11-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Digital,6,1868.6,0.168
2025-11-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Email,10,1814.12,0.092
2025-11-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Sample,2,110.97,0.196
2025-11-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Field Call,8,2325.26,0.196
2025-11-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Sample,1,129.29,0.261
2025-11-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Field Call,7,250.09,0.398
2025-11-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Email,4,307.94,0.29
2025-11-01,HCP0008,P0005,Infecto,GP,Giza,Event,1,285.39,0.214
2025-11-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Digital,3,172.06,0.17
2025-11-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Digital,4,852.21,0.324
2025-11-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Sample,11,3762.52,0.317
2025-11-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Sample,6,1310.3,0.376
2025-11-01,HCP0003,P0003,Respira,Endocrinology,Giza,Sample,3,1008.09,0.051
2025-11-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Event,2,517.16,0.216
2025-11-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Sample,4,1302.12,0.117
2025-11-01,HCP0004,P0009,LipiControl,Pediatrics,Alexandria,Email,7,1247.48,0.443
2025-11-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Digital,7,2183.46,0.376
2025-11-01,HCP0003,P0003,Respira,Endocrinology,Giza,Field Call,13,4025.96,0.28
2025-11-01,HCP0003,P0003,Respira,Endocrinology,Giza,Event,0,0.0,0.373
2025-11-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Digital,14,1739.55,0.216
2025-11-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Event,0,0.0,0.061
2025-11-01,HCP0008,P0007,ArthroRelief,GP,Giza,Email,9,375.34,0.135
2025-11-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Sample,14,2914.25,0.157
2025-11-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Digital,11,3410.44,0.156
2025-11-01,HCP0008,P0005,Infecto,GP,Giza,Event,9,1385.73,0.165
2025-12-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Sample,5,218.0,0.212
2025-12-01,HCP0008,P0006,NeuroCalm,GP,Giza,Sample,14,915.84,0.275
2025-12-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Sample,4,548.65,0.395
2025-12-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Event,2,408.51,0.065
2025-12-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Sample,9,1873.57,0.321
2025-12-01,HCP0008,P0007,ArthroRelief,GP,Giza,Field Call,6,1484.34,0.161
2025-12-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Digital,11,2050.13,0.162
2025-12-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Digital,13,2684.47,0.15
2025-12-01,HCP0008,P0007,ArthroRelief,GP,Giza,Field Call,5,1608.06,0.27
2025-12-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Digital,13,2986.64,0.444
2025-12-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Event,2,495.91,0.152
2025-12-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Sample,2,267.05,0.338
2025-12-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Field Call,4,689.82,0.154
2025-12-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Email,0,0.0,0.141
2025-12-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Event,13,1370.66,0.312
2025-12-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Field Call,12,3360.47,0.285
2025-12-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Email,0,0.0,0.433
2025-12-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Email,2,585.46,0.087
2025-12-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Event,8,301.86,0.334
2025-12-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Email,0,0.0,0.184
2025-12-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Sample,11,3687.22,0.224
2025-12-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Field Call,12,3183.89,0.371
2025-12-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Digital,11,1504.46,0.131
2025-12-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Field Call,0,0.0,0.366
2025-12-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Digital,1,317.25,0.31
2025-12-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Sample,5,204.38,0.143
2025-12-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Field Call,6,1541.13,0.189
2025-12-01,HCP0008,P0004,PainFree,GP,Giza,Field Call,11,2500.91,0.342
2025-12-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Field Call,11,2857.16,0.227
2025-12-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Field Call,9,656.74,0.32
2025-12-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Field Call,12,671.62,0.218
2025-12-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Field Call,6,738.23,0.39
2025-12-01,HCP0009,P0005,Infecto,Cardiology,Alexandria,Field Call,1,176.2,0.077
2025-12-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Email,8,871.91,0.386
2025-12-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Sample,0,0.0,0.446
2025-12-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Sample,13,3280.74,0.147
2025-12-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Field Call,14,4101.4,0.304
2025-12-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Field Call,14,511.5,0.06
2025-12-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Event,10,1757.32,0.097
2025-12-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Sample,2,372.66,0.205
2025-12-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Digital,1,155.13,0.162
2025-12-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Digital,1,346.87,0.417
2025-12-01,HCP0003,P0003,Respira,Endocrinology,Giza,Field Call,4,1171.46,0.276
2025-12-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Event,14,2316.83,0.403
2025-12-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Sample,6,257.54,0.309
2025-12-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Email,3,63.07,0.348
2025-12-01,HCP0008,P0006,NeuroCalm,GP,Giza,Email,13,306.37,0.285
2025-12-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Sample,8,1582.43,0.394
2025-12-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Email,13,3967.05,0.138
2025-12-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Event,14,2615.97,0.208
2025-12-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Event,13,889.23,0.105
2025-12-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Digital,6,150.32,0.232
2025-12-01,HCP0001,P0006,NeuroCalm,Cardiology,Cairo East,Field Call,14,2949.84,0.402
2025-12-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Event,7,1463.91,0.134
2025-12-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Email,13,898.32,0.422
2025-12-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Email,6,301.28,0.198
2025-12-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Digital,7,2303.26,0.104
2025-12-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Event,3,369.15,0.348
2025-12-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Email,10,3125.74,0.169
2025-12-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Sample,5,1538.36,0.345
2025-12-01,HCP0008,P0005,Infecto,GP,Giza,Event,4,649.24,0.084
2025-12-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Email,3,162.18,0.106
2025-12-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Sample,4,91.59,0.374
2025-12-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Digital,0,0.0,0.291
2025-12-01,HCP0008,P0008,Dermacare,GP,Giza,Field Call,8,522.88,0.211
2025-12-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Event,0,0.0,0.278
2025-12-01,HCP0008,P0005,Infecto,GP,Giza,Sample,11,1309.79,0.418
2025-12-01,HCP0005,P0006,NeuroCalm,Pulmonology,Delta,Digital,9,1784.63,0.358
2025-12-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Event,0,0.0,0.275
